,Japan-Nigeria,Brazil-Spain,Zambia-Germany,Australia-United States,New Zealand-France,Colombia-Canada,Colombia,France,Canada,New Zealand,United States,Germany,Australia,Zambia,Spain,Japan,Brazil,Nigeria
601,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
602,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
603,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
604,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
605,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
606,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
607,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
608,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
609,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
610,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
611,"(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
612,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
613,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
614,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
615,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
616,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
617,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
618,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
619,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
620,"(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
621,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
622,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
623,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
624,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
625,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
626,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
627,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
628,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
629,"(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
630,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
631,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
632,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
633,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
634,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
635,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
636,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
637,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
638,"(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
639,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
640,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
641,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
642,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
643,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
644,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
645,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
646,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
647,"(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
648,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
649,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
650,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
651,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
652,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
653,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
654,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
655,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
656,"(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
657,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
658,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
659,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
660,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
661,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
662,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
663,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
664,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
665,"(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
666,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
667,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
668,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
669,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
670,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
671,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
672,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
673,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
674,"(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
675,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
676,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
677,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
678,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
679,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
680,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
681,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
682,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
683,"(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
684,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
685,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
686,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
687,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
688,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
689,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
690,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
691,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
692,"(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
693,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
694,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
695,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
696,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
697,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
698,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
699,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
700,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
701,"(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
702,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
703,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
704,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
705,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
706,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
707,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
708,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
709,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
710,"(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
711,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
712,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
713,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
714,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
715,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
716,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
717,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
718,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
719,"(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
720,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
721,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
722,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
723,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
724,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
725,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
726,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
727,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
728,"(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
