,Japan-Nigeria,Brazil-Spain,Zambia-Germany,Australia-United States,New Zealand-France,Colombia-Canada,Colombia,France,Canada,New Zealand,United States,Germany,Australia,Zambia,Spain,Japan,Brazil,Nigeria
597,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(8, 0)","(0, 0)",True,False,False,True,True,False,True,True,True,False,True,True
598,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(8, 0)","(8, 0)",True,False,False,True,True,False,True,True,True,False,True,True
599,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(8, 0)","(0, 8)",False,False,True,True,True,False,True,True,True,False,True,True
600,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
601,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
602,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 8)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
603,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
604,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
605,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 0)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
606,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(8, 0)","(0, 0)",True,False,False,True,True,False,True,True,True,False,True,True
607,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(8, 0)","(8, 0)",True,False,False,True,True,False,True,True,True,False,True,True
608,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(8, 0)","(0, 8)",False,False,True,True,True,False,True,True,True,False,True,True
609,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
610,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
611,"(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 8)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
612,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,False,True,True,False,True,True
613,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,False,True,True,False,True,True
614,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,False,False,True,True,False,True,True
615,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,False,False,True,True,False,True,True
616,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,False,False,True,True,False,True,True
617,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,False,False,True,True,False,True,True
618,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,False,True,True,False,True,True
619,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,False,True,True,False,True,True
620,"(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,False,False,True,True,False,True,True
621,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
622,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
623,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
624,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
625,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
626,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
627,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
628,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
629,"(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
630,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
631,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
632,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
633,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
634,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
635,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
636,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
637,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
638,"(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
639,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
640,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
641,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
642,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,False,True,True
643,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,False,True,True
644,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,False,True,True
645,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
646,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
647,"(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
648,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
649,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
650,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
651,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,False,False,True
652,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,False,False,True
653,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,False,False,True
654,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
655,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
656,"(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
657,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
658,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
659,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
660,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,False,False,True
661,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,False,False,True
662,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,False,False,True
663,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
664,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
665,"(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
666,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
667,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
668,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,True,False,True
669,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,False,True
670,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,True,False,True
671,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,True,False,True
672,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
673,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
674,"(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,True,False,True
675,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,True,False,True
676,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,True,False,True
677,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 8)",True,True,True,False,True,False,True,True,True,False,False,True
678,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 0)",True,True,False,True,True,False,True,True,True,False,False,True
679,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(8, 0)","(8, 0)",True,True,False,True,True,False,True,True,True,False,False,True
680,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 8)",True,False,True,True,True,False,True,True,True,False,False,True
681,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,True,False,True
682,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,True,False,True
683,"(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 8)",True,True,True,False,True,False,True,True,True,False,False,True
684,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,True,False,True
685,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,True,False,True
686,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 8)",True,True,True,False,True,False,True,True,True,False,False,True
687,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 0)",True,True,False,True,True,False,True,True,True,False,False,True
688,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(8, 0)","(8, 0)",True,True,False,True,True,False,True,True,True,False,False,True
689,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 8)",True,False,True,True,True,False,True,True,True,False,False,True
690,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,True,False,True
691,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,True,False,True
692,"(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 8)",True,True,True,False,True,False,True,True,True,False,False,True
693,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,False,True,True,True,False,True
694,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,False,True,True,True,False,True
695,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,True,True,False,False,True
696,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,True,True,False,False,True
697,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,True,True,False,False,True
698,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,True,True,False,False,True
699,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,False,True,True,True,False,True
700,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,False,True,True,True,False,True
701,"(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,True,True,False,False,True
702,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
703,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
704,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
705,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,False,False,True
706,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,False,False,True
707,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,False,False,True
708,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
709,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
710,"(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
711,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
712,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
713,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
714,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,False,False,True
715,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,False,False,True
716,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,False,False,True
717,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
718,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
719,"(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,False,False,True
720,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
721,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
722,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,True,False,True
723,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,False,True
724,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,True,False,True
725,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,True,False,True
726,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,False,True
727,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,False,True
728,"(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,True,False,True
