slug,id,season
fc-kansas-city-vs-chicago-red-stars-2016-09-11,efdu17s2qjltdi9fienu2zi7d,2016
houston-dash-vs-boston-breakers-2016-09-11,eexicd2mh87a0mhie9e7newvd,2016
portland-thorns-fc-vs-western-new-york-flash-2016-09-11,ef8e7z7s1hrav1cvsaby5ub55,2016
seatle-reign-fc-vs-washington-spirit-2016-09-11,ef3atnrp5cu3azw68vm2d5rs9,2016
orlando-pride-vs-fc-kansas-city-2016-09-24,efnpg7ndntjdxfwvxjj2b3l61,2016
boston-breakers-vs-western-new-york-flash-2016-09-24,efjw0kvjd339fnkm2a1fxvz6x,2016
chicago-red-stars-vs-washington-spirit-2016-09-24,efrly9a3unp1x6jlbmgvmssfd,2016
sky-blue-fc-vs-portland-thorns-fc-2016-09-25,eg2k9dtm4yvr286nxhktwvl61,2016
houston-dash-vs-seatle-reign-fc-2016-09-25,efww4i5nlqmb9qh5q1kq15hih,2016
washington-spirit-vs-chicago-red-stars-2016-09-30,b9rhbrci8ixsepml3ggbqmvvt,2016
portland-thorns-fc-vs-western-new-york-flash-2016-10-02,b9wtfti1ziv74b5apzjvxphbd,2016
washington-spirit-vs-western-new-york-flash-2016-10-09,50t1qgl7srvl9li3efhifgqg9,2016
