"Player_Name","Team","Min","Matchday"
"Alex Chidiac","Australia",0,2023-07-31
"Tameka Yallop","Australia",0,2023-07-31
"Kyah Simon","Australia",0,2023-07-31
"Sam Kerr","Australia",0,2023-07-31
"Charlotte Grant","Australia",1,2023-07-31
"Trần Thị Kim Thanh","Vietnam",45,2023-08-01
"Lương Thị Thu Thương","Vietnam",27,2023-08-01
"Trần Thị Thu","Vietnam",90,2023-08-01
"Hoàng Thị Loan","Vietnam",27,2023-08-01
"Trần Thị Hải Linh","Vietnam",90,2023-08-01
"Phạm Hải Yến","Vietnam",59,2023-08-01
"Lê Thị Diễm My","Vietnam",90,2023-08-01
"Dương Thị Vân","Vietnam",90,2023-08-01
"Trần Thị Thu Thảo","Vietnam",90,2023-08-01
"Nguyễn Thị Thanh Nhã","Vietnam",90,2023-08-01
"Nguyễn Thị Bích Thùy","Vietnam",59,2023-08-01
"Đào Thị Kiều Oanh","Vietnam",0,2023-08-01
"Khổng Thị Hằng","Vietnam",45,2023-08-01
"Chương Thị Kiều","Vietnam",63,2023-08-01
"Trần Thị Thúy Nga","Vietnam",0,2023-08-01
"Nguyễn Thị Tuyết Dung","Vietnam",31,2023-08-01
"Trần Thị Thùy Trang","Vietnam",0,2023-08-01
"Huỳnh Như","Vietnam",31,2023-08-01
"Thái Thị Thảo","Vietnam",0,2023-08-01
"Nguyễn Thị Thúy Hằng","Vietnam",0,2023-08-01
"Vũ Thị Hoa","Vietnam",0,2023-08-01
"Ngân Thị Vạn Sự","Vietnam",0,2023-08-01
"Nguyễn Thị Mỹ Anh","Vietnam",63,2023-08-01
"Daphne van Domselaar","Netherlands",90,2023-08-01
"Stefanie van der Gragt","Netherlands",90,2023-08-01
"Jill Roord","Netherlands",90,2023-08-01
"Sherida Spitse","Netherlands",72,2023-08-01
"Katja Snoeijs","Netherlands",90,2023-08-01
"Daniëlle van de Donk","Netherlands",45,2023-08-01
"Lieke Martens","Netherlands",90,2023-08-01
"Jackie Groenen","Netherlands",61,2023-08-01
"Victoria Pelova","Netherlands",45,2023-08-01
"Dominique Janssen","Netherlands",90,2023-08-01
"Esmee Brugts","Netherlands",79,2023-08-01
"Lize Kop","Netherlands",0,2023-08-01
"Jacintha Weimar","Netherlands",0,2023-08-01
"Lynn Wilms","Netherlands",0,2023-08-01
"Aniek Nouwen","Netherlands",0,2023-08-01
"Merel van Dongen","Netherlands",11,2023-08-01
"Jill Baijings","Netherlands",0,2023-08-01
"Renate Jansen","Netherlands",0,2023-08-01
"Caitlin Dijkstra","Netherlands",18,2023-08-01
"Kerstin Casparij","Netherlands",45,2023-08-01
"Wieke Kaptein","Netherlands",45,2023-08-01
"Damaris Egurrola","Netherlands",29,2023-08-01
"Kerly Théus","Haiti",90,2023-08-01
"Chelsea Surpris","Haiti",90,2023-08-01
"Tabita Joseph","Haiti",90,2023-08-01
"Melchie Dumornay","Haiti",90,2023-08-01
"Batcheba Louis","Haiti",90,2023-08-01
"Sherly Jeudy","Haiti",90,2023-08-01
"Nérilia Mondésir","Haiti",90,2023-08-01
"Roseline Éloissaint","Haiti",90,2023-08-01
"Betina Petit-Frère","Haiti",86,2023-08-01
"Dayana Pierre-Louis","Haiti",66,2023-08-01
"Kethna Louis","Haiti",90,2023-08-01
"Nahomie Ambroise","Haiti",0,2023-08-01
"Lara Larco","Haiti",0,2023-08-01
"Maudeline Moryl","Haiti",0,2023-08-01
"Dani Étienne","Haiti",0,2023-08-01
"Esthericove Joseph","Haiti",0,2023-08-01
"Darlina Joseph","Haiti",0,2023-08-01
"Milan Pierre-Jérôme","Haiti",0,2023-08-01
"Shwendesky Joseph","Haiti",0,2023-08-01
"Noa Ganthier","Haiti",0,2023-08-01
"Ruthny Mathurin","Haiti",4,2023-08-01
"Roselord Borgella","Haiti",24,2023-08-01
"Lene Christensen","Denmark",90,2023-08-01
"Rikke Sevecke","Denmark",90,2023-08-01
"Simone Boye Sørensen","Denmark",90,2023-08-01
"Karen Holmgaard","Denmark",79,2023-08-01
"Amalie Vangsgaard","Denmark",90,2023-08-01
"Pernille Harder","Denmark",89,2023-08-01
"Katrine Veje","Denmark",90,2023-08-01
"Kathrine Kühl","Denmark",79,2023-08-01
"Nicoline Sørensen","Denmark",62,2023-08-01
"Rikke Madsen","Denmark",62,2023-08-01
"Janni Thomsen","Denmark",90,2023-08-01
"Kathrine Larsen","Denmark",0,2023-08-01
"Maja Bay Østergaard","Denmark",0,2023-08-01
"Josefine Hasbo","Denmark",11,2023-08-01
"Stine Ballisager Pedersen","Denmark",0,2023-08-01
"Sanne Troelsgaard Nielsen","Denmark",11,2023-08-01
"Emma Snerle","Denmark",0,2023-08-01
"Sara Thrige","Denmark",0,2023-08-01
"Frederikke Thøgersen","Denmark",0,2023-08-01
"Luna Gevitz","Denmark",1,2023-08-01
"Signe Bruun","Denmark",28,2023-08-01
"Mille Gejl","Denmark",28,2023-08-01
"Sofie Svava","Denmark",0,2023-08-01
"Inês Pereira","Portugal",90,2023-08-01
"Catarina Amado","Portugal",88,2023-08-01
"Andreia Norton","Portugal",80,2023-08-01
"Ana Borges","Portugal",90,2023-08-01
"Jéssica Silva","Portugal",90,2023-08-01
"Tatiana Pinto","Portugal",90,2023-08-01
"Dolores Silva","Portugal",90,2023-08-01
"Carole Costa","Portugal",90,2023-08-01
"Diana Silva","Portugal",89,2023-08-01
"Diana Gomes","Portugal",90,2023-08-01
"Kika Nazareth","Portugal",61,2023-08-01
"Patrícia Morais","Portugal",0,2023-08-01
"Rute Costa","Portugal",0,2023-08-01
"Lúcia Alves","Portugal",0,2023-08-01
"Sílvia Rebelo","Portugal",0,2023-08-01
"Joana Marchão","Portugal",2,2023-08-01
"Andreia Jacinto","Portugal",29,2023-08-01
"Ana Rute","Portugal",0,2023-08-01
"Fátima Pinto","Portugal",0,2023-08-01
"Ana Seiça","Portugal",0,2023-08-01
"Carolina Mendes","Portugal",0,2023-08-01
"Ana Capeta","Portugal",1,2023-08-01
"Telma Encarnação","Portugal",10,2023-08-01
"Alyssa Naeher","United States",90,2023-08-01
"Naomi Girma","United States",90,2023-08-01
"Lynn Williams","United States",83,2023-08-01
"Julie Ertz","United States",90,2023-08-01
"Lindsey Horan","United States",83,2023-08-01
"Sophia Smith","United States",60,2023-08-01
"Alex Morgan","United States",89,2023-08-01
"Rose Lavelle","United States",90,2023-08-01
"Andi Sullivan","United States",90,2023-08-01
"Crystal Dunn","United States",89,2023-08-01
"Emily Fox","United States",90,2023-08-01
"Casey Murphy","United States",0,2023-08-01
"Aubrey Kingsbury","United States",0,2023-08-01
"Ashley Sanchez","United States",0,2023-08-01
"Sofia Huerta","United States",0,2023-08-01
"Kelley O'Hara","United States",1,2023-08-01
"Alyssa Thompson","United States",1,2023-08-01
"Savannah Demelo","United States",0,2023-08-01
"Alana Cook","United States",0,2023-08-01
"Emily Sonnett","United States",7,2023-08-01
"Megan Rapinoe","United States",30,2023-08-01
"Trinity Rodman","United States",7,2023-08-01
"Kristie Mewis","United States",0,2023-08-01
"Zhu Yu","China PR",90,2023-08-01
"Li Mengwen","China PR",74,2023-08-01
"Wang Shuang","China PR",74,2023-08-01
"Yao Wei","China PR",90,2023-08-01
"Wang Shanshan","China PR",90,2023-08-01
"Yang Lina","China PR",90,2023-08-01
"Lou Jiahui","China PR",89,2023-08-01
"Chen Qiaozhu","China PR",90,2023-08-01
"Yao Lingwei","China PR",89,2023-08-01
"Wu Chengshu","China PR",89,2023-08-01
"Zhang Linyan","China PR",90,2023-08-01
"Xu Huan","China PR",0,2023-08-01
"Pan Hongyan","China PR",0,2023-08-01
"Dou Jiaxing","China PR",1,2023-08-01
"Wang Linlin","China PR",1,2023-08-01
"Wu Haiyan","China PR",16,2023-08-01
"Zhang Xin","China PR",0,2023-08-01
"Shen Mengyu","China PR",1,2023-08-01
"Tang Jiali","China PR",0,2023-08-01
"Xiao Yuyi","China PR",0,2023-08-01
"Gu Yasha","China PR",16,2023-08-01
"Gao Chen","China PR",0,2023-08-01
"Mary Earps","England",90,2023-08-01
"Lucy Bronze","England",70,2023-08-01
"Alex Greenwood","England",90,2023-08-01
"Millie Bright","England",90,2023-08-01
"Lauren James","England",80,2023-08-01
"Georgia Stanway","England",45,2023-08-01
"Rachel Daly","England",90,2023-08-01
"Lauren Hemp","England",70,2023-08-01
"Jess Carter","England",90,2023-08-01
"Katie Zelem","England",90,2023-08-01
"Alessia Russo","England",70,2023-08-01
"Hannah Hampton","England",0,2023-08-01
"Ellie Roebuck","England",0,2023-08-01
"Niamh Charles","England",20,2023-08-01
"Ella Toone","England",10,2023-08-01
"Jordan Nobbs","England",0,2023-08-01
"Lotte Wubben-Moy","England",0,2023-08-01
"Esme Morgan","England",0,2023-08-01
"Laura Coombs","England",45,2023-08-01
"Chloe Kelly","England",20,2023-08-01
"Bethany England","England",20,2023-08-01
"Katie Robinson","England",0,2023-08-01
"Kaylin Swart","South Africa",90,2023-08-02
"Lebohang Ramalepe","South Africa",89,2023-08-02
"Bongeka Gamede","South Africa",90,2023-08-02
"Noko Matlou","South Africa",90,2023-08-02
"Karabo Dhlamini","South Africa",89,2023-08-02
"Hildah Magaia","South Africa",89,2023-08-02
"Linda Motlhalo","South Africa",90,2023-08-02
"Thembi Kgatlana","South Africa",90,2023-08-02
"Jermaine Seoposenwe","South Africa",90,2023-08-02
"Bambanani Mbane","South Africa",90,2023-08-02
"Robyn Moodaly","South Africa",45,2023-08-02
"Andile Dlamini","South Africa",0,2023-08-02
"Kebotseng Moletsane","South Africa",0,2023-08-02
"Fikile Magama","South Africa",0,2023-08-02
"Noxolo Cesane","South Africa",0,2023-08-02
"Gabriela Salgado","South Africa",0,2023-08-02
"Tiisetso Makhubela","South Africa",1,2023-08-02
"Melinda Kgadiete","South Africa",0,2023-08-02
"Sibulele Holweni","South Africa",1,2023-08-02
"Nomi Kgoale","South Africa",45,2023-08-02
"Wendy Shongwe","South Africa",1,2023-08-02
"Francesca Durante","Italy",90,2023-08-02
"Benedetta Orsi","Italy",89,2023-08-02
"Lucia Di Guglielmo","Italy",63,2023-08-02
"Elena Linari","Italy",90,2023-08-02
"Manuela Giugliano","Italy",90,2023-08-02
"Barbara Bonansea","Italy",63,2023-08-02
"Valentina Giacinti","Italy",90,2023-08-02
"Chiara Beccari","Italy",83,2023-08-02
"Giulia Dragoni","Italy",90,2023-08-02
"Lisa Boattin","Italy",90,2023-08-02
"Arianna Caruso","Italy",83,2023-08-02
"Laura Giuliani","Italy",0,2023-08-02
"Rachele Baldi","Italy",0,2023-08-02
"Emma Severini","Italy",0,2023-08-02
"Sofia Cantore","Italy",7,2023-08-02
"Cristiana Girelli","Italy",27,2023-08-02
"Benedetta Glionna","Italy",1,2023-08-02
"Elisa Bartoli","Italy",27,2023-08-02
"Annamaria Serturini","Italy",0,2023-08-02
"Martina Lenzini","Italy",0,2023-08-02
"Giada Greggi","Italy",7,2023-08-02
"Valentina Cernoia","Italy",0,2023-08-02
"Cecilia Salvai","Italy",0,2023-08-02
"Vanina Correa","Argentina",90,2023-08-02
"Adriana Sachs","Argentina",90,2023-08-02
"Eliana Stábile","Argentina",90,2023-08-02
"Julieta Cruz","Argentina",70,2023-08-02
"Aldana Cometti","Argentina",90,2023-08-02
"Romina Núñez","Argentina",90,2023-08-02
"Sophia Braun","Argentina",90,2023-08-02
"Florencia Bonsegundo","Argentina",39,2023-08-02
"Camila Gómez Ares","Argentina",70,2023-08-02
"Mariana Larroquette","Argentina",78,2023-08-02
"Estefanía Banini","Argentina",90,2023-08-02
"Lara Esponda","Argentina",0,2023-08-02
"Abigaíl Cháves","Argentina",0,2023-08-02
"Vanesa Santana","Argentina",0,2023-08-02
"Daiana Falfán","Argentina",39,2023-08-02
"Paulina Gramaglia","Argentina",0,2023-08-02
"Dalila Ippólito","Argentina",20,2023-08-02
"Yamila Rodríguez","Argentina",12,2023-08-02
"Lorena Benítez","Argentina",0,2023-08-02
"Gabriela Chávez","Argentina",20,2023-08-02
"Chiara Singarella","Argentina",0,2023-08-02
"Érica Lonigro","Argentina",12,2023-08-02
"Jennifer Falk","Sweden",90,2023-08-02
"Stina Lennartsson","Sweden",90,2023-08-02
"Anna Sandberg","Sweden",90,2023-08-02
"Magdalena Eriksson","Sweden",90,2023-08-02
"Madelen Janogy","Sweden",89,2023-08-02
"Sofia Jakobsson","Sweden",75,2023-08-02
"Amanda Ilestedt","Sweden",61,2023-08-02
"Rebecka Blomqvist","Sweden",90,2023-08-02
"Caroline Seger","Sweden",45,2023-08-02
"Hanna Bennison","Sweden",90,2023-08-02
"Olivia Schough","Sweden",61,2023-08-02
"Zećira Mušović","Sweden",0,2023-08-02
"Tove Enblom","Sweden",0,2023-08-02
"Jonna Andersson","Sweden",0,2023-08-02
"Linda Sembrant","Sweden",29,2023-08-02
"Lina Hurtig","Sweden",29,2023-08-02
"Kosovare Asllani","Sweden",0,2023-08-02
"Stina Blackstenius","Sweden",1,2023-08-02
"Nathalie Björn","Sweden",0,2023-08-02
"Filippa Angeldahl","Sweden",0,2023-08-02
"Fridolina Rolfö","Sweden",0,2023-08-02
"Johanna Rytting Kaneryd","Sweden",15,2023-08-02
"Elin Rubensson","Sweden",45,2023-08-02
"Rebecca Spencer","Jamaica",90,2023-08-02
"Vyan Sampson","Jamaica",90,2023-08-02
"Chantelle Swaby","Jamaica",90,2023-08-02
"Drew Spence","Jamaica",90,2023-08-02
"Jody Brown","Jamaica",84,2023-08-02
"Khadija Shaw","Jamaica",90,2023-08-02
"Deneisha Blackwood","Jamaica",90,2023-08-02
"Allyson Swaby","Jamaica",90,2023-08-02
"Tiernny Wiltshire","Jamaica",90,2023-08-02
"Atlanta Primus","Jamaica",90,2023-08-02
"Cheyna Matthews","Jamaica",45,2023-08-02
"Sydney Schneider","Jamaica",0,2023-08-02
"Liya Brooks","Jamaica",0,2023-08-02
"Solai Washington","Jamaica",6,2023-08-02
"Konya Plummer","Jamaica",0,2023-08-02
"Havana Solaun","Jamaica",0,2023-08-02
"Peyton McNamara","Jamaica",0,2023-08-02
"Kameron Simmonds","Jamaica",0,2023-08-02
"Kiki Van Zanten","Jamaica",0,2023-08-02
"Tiffany Cameron","Jamaica",45,2023-08-02
"Paige Bailey-Gayle","Jamaica",0,2023-08-02
"Trudi Carter","Jamaica",0,2023-08-02
"Kayla McKenna","Jamaica",0,2023-08-02
"Letícia Izidoro","Brazil",90,2023-08-02
"Antônia","Brazil",80,2023-08-02
"Kathellen","Brazil",90,2023-08-02
"Rafaelle","Brazil",90,2023-08-02
"Luana","Brazil",80,2023-08-02
"Tamires","Brazil",90,2023-08-02
"Debinha","Brazil",90,2023-08-02
"Marta","Brazil",80,2023-08-02
"Adriana","Brazil",90,2023-08-02
"Ary Borges","Brazil",45,2023-08-02
"Kerolin","Brazil",90,2023-08-02
"Bárbara","Brazil",0,2023-08-02
"Camila","Brazil",0,2023-08-02
"Andressa","Brazil",10,2023-08-02
"Ana Vitória","Brazil",0,2023-08-02
"Bruninha","Brazil",0,2023-08-02
"Lauren","Brazil",0,2023-08-02
"Duda Sampaio","Brazil",10,2023-08-02
"Beatriz","Brazil",45,2023-08-02
"Geyse","Brazil",10,2023-08-02
"Mônica","Brazil",0,2023-08-02
"Angelina","Brazil",0,2023-08-02
"Gabi Nunes","Brazil",0,2023-08-02
"Yenith Bailey","Panama",90,2023-08-02
"Hilary Jaén","Panama",90,2023-08-02
"Wendy Natis","Panama",61,2023-08-02
"Yomira Pinzón","Panama",90,2023-08-02
"Deysiré Salazar","Panama",45,2023-08-02
"Emily Cedeño","Panama",57,2023-08-02
"Marta Cox","Panama",90,2023-08-02
"Riley Tanner","Panama",80,2023-08-02
"Carmen Montenegro","Panama",57,2023-08-02
"Aldrith Quintero","Panama",90,2023-08-02
"Carina Baltrip-Reyes","Panama",90,2023-08-02
"Sasha Fábrega","Panama",0,2023-08-02
"Farissa Córdoba","Panama",0,2023-08-02
"Katherine Castillo","Panama",0,2023-08-02
"Schiandra González","Panama",33,2023-08-02
"Karla Riley","Panama",0,2023-08-02
"Natalia Mills","Panama",10,2023-08-02
"Rosario Vargas","Panama",0,2023-08-02
"Rebeca Espinosa","Panama",29,2023-08-02
"Laurie Batista","Panama",0,2023-08-02
"Erika Hernández","Panama",33,2023-08-02
"Lineth Cedeño","Panama",45,2023-08-02
"Nicole de Obaldía","Panama",0,2023-08-02
"Pauline Peyraud-Magnin","France",90,2023-08-02
"Maëlle Lakrar","France",90,2023-08-02
"Élisa De Almeida","France",90,2023-08-02
"Grace Geyoro","France",45,2023-08-02
"Kadidiatou Diani","France",59,2023-08-02
"Clara Matéo","France",90,2023-08-02
"Selma Bacha","France",45,2023-08-02
"Léa Le Garrec","France",90,2023-08-02
"Estelle Cascarino","France",90,2023-08-02
"Ève Périsset","France",90,2023-08-02
"Vicki Bècho","France",90,2023-08-02
"Solène Durand","France",0,2023-08-02
"Constance Picaud","France",0,2023-08-02
"Wendie Renard","France",0,2023-08-02
"Laurina Fazer","France",31,2023-08-02
"Sandie Toletti","France",0,2023-08-02
"Sakina Karchaoui","France",0,2023-08-02
"Eugénie Le Sommer","France",0,2023-08-02
"Amel Majri","France",45,2023-08-02
"Aïssatou Tounkara","France",0,2023-08-02
"Kenza Dali","France",0,2023-08-02
"Viviane Asseyi","France",45,2023-08-02
"Naomie Feller","France",0,2023-08-02
"Khadija Er-Rmichi","Morocco",90,2023-08-03
"Zineb Redouani","Morocco",90,2023-08-03
"Nouhaila Benzina","Morocco",90,2023-08-03
"Nesryne El Chad","Morocco",90,2023-08-03
"Élodie Nakkach","Morocco",90,2023-08-03
"Ghizlane Chebbak","Morocco",90,2023-08-03
"Ibtissam Jraïdi","Morocco",85,2023-08-03
"Fatima Tagnaout","Morocco",90,2023-08-03
"Anissa Lahmari","Morocco",70,2023-08-03
"Hanane Aït El Haj","Morocco",90,2023-08-03
"Sakina Ouzraoui","Morocco",90,2023-08-03
"Assia Zouhair","Morocco",0,2023-08-03
"Inès Arouaissa","Morocco",0,2023-08-03
"Sarah Kassi","Morocco",0,2023-08-03
"Salma Amani","Morocco",20,2023-08-03
"Najat Badri","Morocco",0,2023-08-03
"Sabah Seghir","Morocco",0,2023-08-03
"Rkia Mazrouai","Morocco",0,2023-08-03
"Fatima Gharbi","Morocco",0,2023-08-03
"Kenza Chapelle","Morocco",0,2023-08-03
"Sofia Bouftini","Morocco",0,2023-08-03
"Yasmin Mrabet","Morocco",0,2023-08-03
"Rosella Ayane","Morocco",5,2023-08-03
"Catalina Pérez","Colombia",90,2023-08-03
"Manuela Vanegas","Colombia",90,2023-08-03
"Daniela Arias","Colombia",90,2023-08-03
"Lorena Bedoya","Colombia",85,2023-08-03
"Daniela Montoya","Colombia",59,2023-08-03
"Mayra Ramírez","Colombia",90,2023-08-03
"Leicy Santos","Colombia",90,2023-08-03
"Catalina Usme","Colombia",90,2023-08-03
"Carolina Arias","Colombia",89,2023-08-03
"Linda Caicedo","Colombia",90,2023-08-03
"Jorelyn Carabalí","Colombia",90,2023-08-03
"Sandra Sepúlveda","Colombia",0,2023-08-03
"Natalia Giraldo","Colombia",0,2023-08-03
"Diana Ospina","Colombia",31,2023-08-03
"María Camila Reyes","Colombia",0,2023-08-03
"Marcela Restrepo","Colombia",1,2023-08-03
"Ángela Barón","Colombia",0,2023-08-03
"Ana María Guzmán","Colombia",0,2023-08-03
"Lady Andrade","Colombia",0,2023-08-03
"Mónica Ramos","Colombia",0,2023-08-03
"Ivonne Chacón","Colombia",5,2023-08-03
"Daniela Caracas","Colombia",0,2023-08-03
"Elexa Bahr","Colombia",0,2023-08-03
"Kim Jung-mi","Korea Republic",90,2023-08-03
"Choo Hyo-joo","Korea Republic",90,2023-08-03
"Shim Seo-yeon","Korea Republic",90,2023-08-03
"Cho So-hyun","Korea Republic",89,2023-08-03
"Ji So-yun","Korea Republic",90,2023-08-03
"Choe Yu-ri","Korea Republic",90,2023-08-03
"Chun Ga-ram","Korea Republic",62,2023-08-03
"Jang Sel-gi","Korea Republic",90,2023-08-03
"Lee Young-ju","Korea Republic",90,2023-08-03
"Casey Phair","Korea Republic",85,2023-08-03
"Kim Hye-ri","Korea Republic",90,2023-08-03
"Yoon Young-geul","Korea Republic",0,2023-08-03
"Hong Hye-ji","Korea Republic",0,2023-08-03
"Kim Yun-ji","Korea Republic",0,2023-08-03
"Son Hwa-yeon","Korea Republic",0,2023-08-03
"Moon Mi-ra","Korea Republic",5,2023-08-03
"Park Eun-sun","Korea Republic",28,2023-08-03
"Jeon Eun-ha","Korea Republic",0,2023-08-03
"Bae Ye-bin","Korea Republic",0,2023-08-03
"Kang Chae-rim","Korea Republic",1,2023-08-03
"Merle Frohms","Germany",90,2023-08-03
"Chantal Hagel","Germany",90,2023-08-03
"Kathrin Hendrich","Germany",90,2023-08-03
"Marina Hegering","Germany",90,2023-08-03
"Lena Oberdorf","Germany",90,2023-08-03
"Lea Schüller","Germany",90,2023-08-03
"Svenja Huth","Germany",90,2023-08-03
"Alexandra Popp","Germany",90,2023-08-03
"Sara Däbritz","Germany",63,2023-08-03
"Klara Bühl","Germany",63,2023-08-03
"Jule Brand","Germany",83,2023-08-03
"Ann-Katrin Berger","Germany",0,2023-08-03
"Stina Johannes","Germany",0,2023-08-03
"Sophia Kleinherne","Germany",0,2023-08-03
"Sydney Lohmann","Germany",27,2023-08-03
"Laura Freigang","Germany",0,2023-08-03
"Lena Lattwein","Germany",27,2023-08-03
"Sjoeke Nüsken","Germany",0,2023-08-03
"Nicole Anyomi","Germany",7,2023-08-03
"Felicitas Rauch","Germany",0,2023-08-03
"Melanie Leupolz","Germany",0,2023-08-03
"Lina Magull","Germany",0,2023-08-03
"Sara Doorsoun","Germany",0,2023-08-03
"Gaëlle Thalmann","Switzerland",90,2023-08-05
"Julia Stierli","Switzerland",90,2023-08-05
"Noelle Maritz","Switzerland",90,2023-08-05
"Géraldine Reuteler","Switzerland",45,2023-08-05
"Nadine Riesen","Switzerland",83,2023-08-05
"Ana-Maria Crnogorčević","Switzerland",90,2023-08-05
"Ramona Bachmann","Switzerland",90,2023-08-05
"Coumba Sow","Switzerland",45,2023-08-05
"Lia Wälti","Switzerland",90,2023-08-05
"Seraina Piubel","Switzerland",74,2023-08-05
"Eseosa Aigbogun","Switzerland",45,2023-08-05
"Livia Peng","Switzerland",0,2023-08-05
"Seraina Friedli","Switzerland",0,2023-08-05
"Lara Marti","Switzerland",7,2023-08-05
"Laura Felber","Switzerland",0,2023-08-05
"Amira Arfaoui","Switzerland",0,2023-08-05
"Marion Rey","Switzerland",0,2023-08-05
"Luana Bühler","Switzerland",0,2023-08-05
"Sandrine Mauron","Switzerland",45,2023-08-05
"Viola Calligaris","Switzerland",45,2023-08-05
"Fabienne Humm","Switzerland",16,2023-08-05
"Meriame Terchoun","Switzerland",45,2023-08-05
"Alisha Lehmann","Switzerland",0,2023-08-05
"Cata Coll","Spain",90,2023-08-05
"Ona Batlle","Spain",90,2023-08-05
"Teresa Abelleira","Spain",63,2023-08-05
"Irene Paredes","Spain",90,2023-08-05
"Aitana Bonmatí","Spain",76,2023-08-05
"Esther González","Spain",63,2023-08-05
"Jennifer Hermoso","Spain",76,2023-08-05
"Oihane Hernández","Spain",90,2023-08-05
"Laia Codina","Spain",90,2023-08-05
"Alba Redondo","Spain",90,2023-08-05
"Salma Paralluelo","Spain",83,2023-08-05
"Misa Rodríguez","Spain",0,2023-08-05
"Enith Salón","Spain",0,2023-08-05
"Ivana Andrés","Spain",0,2023-08-05
"Irene Guerrero","Spain",14,2023-08-05
"Mariona Caldentey","Spain",0,2023-08-05
"Alexia Putellas","Spain",14,2023-08-05
"Eva Navarro","Spain",27,2023-08-05
"María Pérez","Spain",27,2023-08-05
"Olga Carmona","Spain",0,2023-08-05
"Rocío Gálvez","Spain",0,2023-08-05
"Claudia Zornoza","Spain",0,2023-08-05
"Athenea del Castillo","Spain",7,2023-08-05
"Ayaka Yamashita","Japan",90,2023-08-05
"Risa Shimizu","Japan",90,2023-08-05
"Moeka Minami","Japan",90,2023-08-05
"Saki Kumagai","Japan",90,2023-08-05
"Hinata Miyazawa","Japan",90,2023-08-05
"Fūka Nagano","Japan",90,2023-08-05
"Mina Tanaka","Japan",71,2023-08-05
"Hana Takahashi","Japan",90,2023-08-05
"Jun Endō","Japan",90,2023-08-05
"Yui Hasegawa","Japan",90,2023-08-05
"Aoba Fujino","Japan",90,2023-08-05
"Momoko Tanaka","Japan",0,2023-08-05
"Chika Hirao","Japan",0,2023-08-05
"Shiori Miyake","Japan",0,2023-08-05
"Hina Sugita","Japan",0,2023-08-05
"Hikaru Naomoto","Japan",0,2023-08-05
"Riko Ueki","Japan",19,2023-08-05
"Honoka Hayashi","Japan",0,2023-08-05
"Kiko Seike","Japan",0,2023-08-05
"Miyabi Moriya","Japan",0,2023-08-05
"Maika Hamano","Japan",0,2023-08-05
"Remina Chiba","Japan",0,2023-08-05
"Rion Ishikawa","Japan",0,2023-08-05
"Aurora Mikalsen","Norway",90,2023-08-05
"Tuva Hansen","Norway",73,2023-08-05
"Maren Mjelde","Norway",90,2023-08-05
"Ingrid Syrstad Engen","Norway",90,2023-08-05
"Vilde Bøe Risa","Norway",62,2023-08-05
"Caroline Graham Hansen","Norway",90,2023-08-05
"Guro Reiten","Norway",90,2023-08-05
"Thea Bjelde","Norway",87,2023-08-05
"Mathilde Harviken","Norway",90,2023-08-05
"Emilie Haavi","Norway",62,2023-08-05
"Sophie Román Haug","Norway",90,2023-08-05
"Cecilie Fiskerstrand","Norway",0,2023-08-05
"Guro Pettersen","Norway",0,2023-08-05
"Anja Sønstevold","Norway",0,2023-08-05
"Sara Hørte","Norway",3,2023-08-05
"Guro Bergsvand","Norway",0,2023-08-05
"Karina Sævik","Norway",28,2023-08-05
"Ada Hegerberg","Norway",17,2023-08-05
"Amalie Eikeland","Norway",0,2023-08-05
"Julie Blakstad","Norway",0,2023-08-05
"Frida Maanum","Norway",28,2023-08-05
"Marit Bratberg Lund","Norway",0,2023-08-05
"Anna Jøsendal","Norway",0,2023-08-05
"Daphne van Domselaar","Netherlands",90,2023-08-06
"Stefanie van der Gragt","Netherlands",90,2023-08-06
"Jill Roord","Netherlands",89,2023-08-06
"Lineth Beerensteyn","Netherlands",90,2023-08-06
"Sherida Spitse","Netherlands",90,2023-08-06
"Daniëlle van de Donk","Netherlands",75,2023-08-06
"Lieke Martens","Netherlands",89,2023-08-06
"Jackie Groenen","Netherlands",90,2023-08-06
"Victoria Pelova","Netherlands",88,2023-08-06
"Dominique Janssen","Netherlands",90,2023-08-06
"Esmee Brugts","Netherlands",88,2023-08-06
"Lize Kop","Netherlands",0,2023-08-06
"Jacintha Weimar","Netherlands",0,2023-08-06
"Lynn Wilms","Netherlands",2,2023-08-06
"Aniek Nouwen","Netherlands",0,2023-08-06
"Merel van Dongen","Netherlands",0,2023-08-06
"Katja Snoeijs","Netherlands",1,2023-08-06
"Jill Baijings","Netherlands",1,2023-08-06
"Renate Jansen","Netherlands",0,2023-08-06
"Caitlin Dijkstra","Netherlands",0,2023-08-06
"Kerstin Casparij","Netherlands",2,2023-08-06
"Wieke Kaptein","Netherlands",0,2023-08-06
"Damaris Egurrola","Netherlands",15,2023-08-06
"Kaylin Swart","South Africa",90,2023-08-06
"Lebohang Ramalepe","South Africa",90,2023-08-06
"Bongeka Gamede","South Africa",90,2023-08-06
"Noko Matlou","South Africa",90,2023-08-06
"Karabo Dhlamini","South Africa",90,2023-08-06
"Hildah Magaia","South Africa",89,2023-08-06
"Linda Motlhalo","South Africa",89,2023-08-06
"Thembi Kgatlana","South Africa",90,2023-08-06
"Jermaine Seoposenwe","South Africa",29,2023-08-06
"Bambanani Mbane","South Africa",41,2023-08-06
