"Player_Name","Team","Min","Matchday"
"Gaëlle Enganamouit","Cameroon",52,2019-06-23
"Michaela Abam","Cameroon",67,2019-06-23
"Isabelle Mambingo","Cameroon",0,2019-06-23
"Marthe Ongmahan","Cameroon",0,2019-06-23
"Christine Manie","Cameroon",0,2019-06-23
"Madeleine Ngono Mani","Cameroon",0,2019-06-23
"Claudine Meffometou","Cameroon",0,2019-06-23
"Charlène Meyong","Cameroon",0,2019-06-23
"Ninon Abena","Cameroon",23,2019-06-23
"Ysis Sonkeng","Cameroon",27,2019-06-23
"Henriette Akaba","Cameroon",0,2019-06-23
"Marlyse Bernadett Ngo Ndoumbouk","Cameroon",0,2019-06-23
"Genevieve Ngo","Cameroon",0,2019-06-23
"Alexandra Takounda","Cameroon",38,2019-06-23
"Sarah Bouhaddi","France",120,2019-06-23
"Wendie Renard","France",120,2019-06-23
"Marion Torrent","France",108,2019-06-23
"Amandine Henry","France",120,2019-06-23
"Eugénie Le Sommer","France",120,2019-06-23
"Amel Majri","France",117,2019-06-23
"Kadidiatou Diani","France",120,2019-06-23
"Valérie Gauvin","France",89,2019-06-23
"Élise Bussaglia","France",120,2019-06-23
"Viviane Asseyi","France",80,2019-06-23
"Griedge Mbock Bathy","France",120,2019-06-23
"Solène Durand","France",0,2019-06-23
"Pauline Peyraud-Magnin","France",0,2019-06-23
"Ève Périsset","France",12,2019-06-23
"Aïssatou Tounkara","France",0,2019-06-23
"Sakina Karchaoui","France",3,2019-06-23
"Grace Geyoro","France",0,2019-06-23
"Emelyne Laurent","France",0,2019-06-23
"Charlotte Bilbault","France",0,2019-06-23
"Gaëtane Thiney","France",40,2019-06-23
"Delphine Cascarino","France",31,2019-06-23
"Julie Debever","France",0,2019-06-23
"Maéva Clemaron","France",0,2019-06-23
"Bárbara","Brazil",120,2019-06-23
"Thaisa","Brazil",120,2019-06-23
"Tamires","Brazil",120,2019-06-23
"Formiga","Brazil",74,2019-06-23
"Debinha","Brazil",120,2019-06-23
"Marta","Brazil",120,2019-06-23
"Cristiane","Brazil",95,2019-06-23
"Letícia Santos","Brazil",88,2019-06-23
"Kathellen","Brazil",120,2019-06-23
"Ludmila","Brazil",70,2019-06-23
"Mônica","Brazil",120,2019-06-23
"Aline","Brazil",0,2019-06-23
"Letícia Izidoro","Brazil",0,2019-06-23
"Poliana","Brazil",32,2019-06-23
"Daiane","Brazil",0,2019-06-23
"Tayla","Brazil",0,2019-06-23
"Andressa","Brazil",0,2019-06-23
"Camila","Brazil",0,2019-06-23
"Beatriz","Brazil",50,2019-06-23
"Andressinha","Brazil",46,2019-06-23
"Luana","Brazil",0,2019-06-23
"Raquel","Brazil",0,2019-06-23
"Geyse","Brazil",25,2019-06-23
"Sandra Paños","Spain",90,2019-06-24
"Leila Ouahabi","Spain",90,2019-06-24
"Irene Paredes","Spain",90,2019-06-24
"Vicky Losada","Spain",31,2019-06-24
"Marta Corredera","Spain",90,2019-06-24
"Jennifer Hermoso","Spain",90,2019-06-24
"Alexia Putellas","Spain",78,2019-06-24
"Patricia Guijarro","Spain",90,2019-06-24
"Virginia Torrecilla","Spain",83,2019-06-24
"Mapi León","Spain",90,2019-06-24
"Lucía García","Spain",90,2019-06-24
"Dolores Gallardo","Spain",0,2019-06-24
"María Asunción Quiñones","Spain",0,2019-06-24
"Celia Jiménez","Spain",0,2019-06-24
"Ivana Andrés","Spain",0,2019-06-24
"Marta Torrejón","Spain",0,2019-06-24
"Mariona Caldentey","Spain",7,2019-06-24
"Silvia Meseguer","Spain",0,2019-06-24
"Aitana Bonmatí","Spain",0,2019-06-24
"Amanda Sampedro","Spain",0,2019-06-24
"Andrea Pereira","Spain",0,2019-06-24
"Andrea Sánchez Falcón","Spain",12,2019-06-24
"Nahikari García","Spain",59,2019-06-24
"Alyssa Naeher","United States",90,2019-06-24
"Sam Mewis","United States",90,2019-06-24
"Becky Sauerbrunn","United States",90,2019-06-24
"Kelley O'Hara","United States",90,2019-06-24
"Abby Dahlkemper","United States",90,2019-06-24
"Julie Ertz","United States",90,2019-06-24
"Alex Morgan","United States",84,2019-06-24
"Megan Rapinoe","United States",89,2019-06-24
"Rose Lavelle","United States",88,2019-06-24
"Tobin Heath","United States",90,2019-06-24
"Crystal Dunn","United States",90,2019-06-24
"Ashlyn Harris","United States",0,2019-06-24
"Adrianna Franch","United States",0,2019-06-24
"Mallory Swanson","United States",0,2019-06-24
"Morgan Gautrat","United States",0,2019-06-24
"Lindsey Horan","United States",2,2019-06-24
"Carli Lloyd","United States",6,2019-06-24
"Ali Krieger","United States",0,2019-06-24
"Tierna Davidson","United States",0,2019-06-24
"Emily Sonnett","United States",0,2019-06-24
"Allie Long","United States",0,2019-06-24
"Jessica McDonald","United States",0,2019-06-24
"Christen Press","United States",1,2019-06-24
"Hedvig Lindahl","Sweden",90,2019-06-24
"Linda Sembrant","Sweden",90,2019-06-24
"Hanna Glas","Sweden",90,2019-06-24
"Nilla Fischer","Sweden",90,2019-06-24
"Magdalena Eriksson","Sweden",90,2019-06-24
"Kosovare Asllani","Sweden",90,2019-06-24
"Sofia Jakobsson","Sweden",90,2019-06-24
"Stina Blackstenius","Sweden",89,2019-06-24
"Caroline Seger","Sweden",90,2019-06-24
"Fridolina Rolfö","Sweden",88,2019-06-24
"Elin Rubensson","Sweden",78,2019-06-24
"Jennifer Falk","Sweden",0,2019-06-24
"Zećira Mušović","Sweden",0,2019-06-24
"Jonna Andersson","Sweden",0,2019-06-24
"Madelen Janogy","Sweden",0,2019-06-24
"Lina Hurtig","Sweden",2,2019-06-24
"Amanda Ilestedt","Sweden",0,2019-06-24
"Julia Roddar","Sweden",0,2019-06-24
"Nathalie Björn","Sweden",12,2019-06-24
"Julia Zigiotti Olme","Sweden",0,2019-06-24
"Anna Anvegard","Sweden",1,2019-06-24
"Mimmi Larsson","Sweden",0,2019-06-24
"Olivia Schough","Sweden",0,2019-06-24
"Stephanie Labbé","Canada",90,2019-06-24
"Allysha Chapman","Canada",83,2019-06-24
"Kadeisha Buchanan","Canada",90,2019-06-24
"Shelina Zadorsky","Canada",90,2019-06-24
"Ashley Lawrence","Canada",90,2019-06-24
"Desiree Scott","Canada",90,2019-06-24
"Christine Sinclair","Canada",90,2019-06-24
"Sophie Schmidt","Canada",90,2019-06-24
"Nichelle Prince","Canada",63,2019-06-24
"Janine Beckie","Canada",83,2019-06-24
"Jessie Fleming","Canada",90,2019-06-24
"Kailen Sheridan","Canada",0,2019-06-24
"Sabrina D'Angelo","Canada",0,2019-06-24
"Quinn","Canada",7,2019-06-24
"Deanne Rose","Canada",0,2019-06-24
"Julia Grosso","Canada",0,2019-06-24
"Jayde Riviere","Canada",7,2019-06-24
"Jordyn Huitema","Canada",0,2019-06-24
"Gabrielle Carle","Canada",0,2019-06-24
"Adriana Leon","Canada",27,2019-06-24
"Shannon Woeller","Canada",0,2019-06-24
"Lindsay Agnew","Canada",0,2019-06-24
"Jenna Hellstrom","Canada",0,2019-06-24
"Laura Giuliani","Italy",90,2019-06-25
"Valentina Bergamaschi","Italy",62,2019-06-25
"Sara Gama","Italy",90,2019-06-25
"Elena Linari","Italy",90,2019-06-25
"Alia Guagni","Italy",90,2019-06-25
"Cristiana Girelli","Italy",38,2019-06-25
"Barbara Bonansea","Italy",70,2019-06-25
"Elisa Bartoli","Italy",90,2019-06-25
"Valentina Giacinti","Italy",90,2019-06-25
"Valentina Cernoia","Italy",90,2019-06-25
"Manuela Giugliano","Italy",90,2019-06-25
"Chiara Marchitelli","Italy",0,2019-06-25
"Rosalia Pipitone","Italy",0,2019-06-25
"Aurora Galli","Italy",52,2019-06-25
"Martina Rosucci","Italy",20,2019-06-25
"Alice Parisi","Italy",0,2019-06-25
"Daniela Sabatino","Italy",0,2019-06-25
"Stefania Tarenzi","Italy",0,2019-06-25
"Annamaria Serturini","Italy",0,2019-06-25
"Laura Fusetti","Italy",0,2019-06-25
"Lisa Boattin","Italy",0,2019-06-25
"Ilaria Mauro","Italy",28,2019-06-25
"Linda Tucceri Cimini","Italy",0,2019-06-25
"Peng Shimeng","China PR",90,2019-06-25
"Liu Shanshan","China PR",90,2019-06-25
"Lin Yuping","China PR",90,2019-06-25
"Wu Haiyan","China PR",90,2019-06-25
"Han Peng","China PR",90,2019-06-25
"Wang Shuang","China PR",90,2019-06-25
"Li Ying","China PR",90,2019-06-25
"Wang Shanshan","China PR",60,2019-06-25
"Wang Yan","China PR",61,2019-06-25
"Gu Yasha","China PR",45,2019-06-25
"Zhang Rui","China PR",90,2019-06-25
"Xu Huan","China PR",0,2019-06-25
"Bi Xiaolin","China PR",0,2019-06-25
"Lou Jiahui","China PR",0,2019-06-25
"Li Jiayue","China PR",0,2019-06-25
"Yang Li","China PR",45,2019-06-25
"Wang Ying","China PR",0,2019-06-25
"Song Duan","China PR",30,2019-06-25
"Li Wen","China PR",0,2019-06-25
"Tan Ruyin","China PR",0,2019-06-25
"Yao Wei","China PR",29,2019-06-25
"Luo Guiping","China PR",0,2019-06-25
"Liu Yanqiu","China PR",0,2019-06-25
"Sari van Veenendaal","Netherlands",90,2019-06-25
"Desiree van Lunteren","Netherlands",90,2019-06-25
"Stefanie van der Gragt","Netherlands",90,2019-06-25
"Merel van Dongen","Netherlands",84,2019-06-25
"Shanice van de Sanden","Netherlands",67,2019-06-25
"Sherida Spitse","Netherlands",90,2019-06-25
"Vivianne Miedema","Netherlands",90,2019-06-25
"Daniëlle van de Donk","Netherlands",86,2019-06-25
"Lieke Martens","Netherlands",90,2019-06-25
"Jackie Groenen","Netherlands",90,2019-06-25
"Dominique Janssen","Netherlands",90,2019-06-25
"Lize Kop","Netherlands",0,2019-06-25
"Loes Geurts","Netherlands",0,2019-06-25
"Kika van Es","Netherlands",6,2019-06-25
"Anouk Dekker","Netherlands",0,2019-06-25
"Victoria Pelova","Netherlands",0,2019-06-25
"Renate Jansen","Netherlands",0,2019-06-25
"Inessa Kaagman","Netherlands",0,2019-06-25
"Ellen Jansen","Netherlands",0,2019-06-25
"Danique Kerkdijk","Netherlands",0,2019-06-25
"Jill Roord","Netherlands",4,2019-06-25
"Lineth Beerensteyn","Netherlands",23,2019-06-25
"Liza van der Most","Netherlands",0,2019-06-25
"Ayaka Yamashita","Japan",90,2019-06-25
"Aya Sameshima","Japan",90,2019-06-25
"Saki Kumagai","Japan",90,2019-06-25
"Nana Ichise","Japan",90,2019-06-25
"Hina Sugita","Japan",90,2019-06-25
"Emi Nakajima","Japan",71,2019-06-25
"Mana Iwabuchi","Japan",89,2019-06-25
"Yuika Sugasawa","Japan",90,2019-06-25
"Yui Hasegawa","Japan",90,2019-06-25
"Narumi Miura","Japan",90,2019-06-25
"Risa Shimizu","Japan",90,2019-06-25
"Sakiko Ikeda","Japan",0,2019-06-25
"Chika Hirao","Japan",0,2019-06-25
"Rumi Utsugi","Japan",0,2019-06-25
"Mizuho Sakaguchi","Japan",0,2019-06-25
"Rikako Kobayashi","Japan",0,2019-06-25
"Moeka Minami","Japan",0,2019-06-25
"Saori Takarada","Japan",1,2019-06-25
"Yuka Momiki","Japan",19,2019-06-25
"Asato Miyagawa","Japan",0,2019-06-25
"Jun Endō","Japan",0,2019-06-25
"Kumi Yokoyama","Japan",0,2019-06-25
"Shiori Miyake","Japan",0,2019-06-25
"Ingrid Hjelmseth","Norway",90,2019-06-27
"Ingrid Moe Wold","Norway",84,2019-06-27
"Maria Thorisdottir","Norway",90,2019-06-27
"Maren Mjelde","Norway",90,2019-06-27
"Vilde Bøe Risa","Norway",90,2019-06-27
"Isabell Herlovsen","Norway",90,2019-06-27
"Caroline Graham Hansen","Norway",90,2019-06-27
"Ingrid Syrstad Engen","Norway",90,2019-06-27
"Guro Reiten","Norway",73,2019-06-27
"Kristine Minde","Norway",90,2019-06-27
"Karina Sævik","Norway",63,2019-06-27
"Cecilie Fiskerstrand","Norway",0,2019-06-27
"Oda Bogstad","Norway",0,2019-06-27
"Stine Hovland","Norway",0,2019-06-27
"Synne Hansen","Norway",6,2019-06-27
"Elise Thorsnes","Norway",0,2019-06-27
"Lisa-Marie Karlseng Utland","Norway",27,2019-06-27
"Therese Åsland","Norway",0,2019-06-27
"Amalie Eikeland","Norway",17,2019-06-27
"Frida Maanum","Norway",0,2019-06-27
"Cecilie Kvamme","Norway",0,2019-06-27
"Emilie Haavi","Norway",0,2019-06-27
"Emilie Nautnes","Norway",0,2019-06-27
"Karen Bardsley","England",90,2019-06-27
"Lucy Bronze","England",90,2019-06-27
"Keira Walsh","England",90,2019-06-27
"Steph Houghton","England",90,2019-06-27
"Millie Bright","England",90,2019-06-27
"Nikita Parris","England",87,2019-06-27
"Jill Scott","England",90,2019-06-27
"Fran Kirby","England",73,2019-06-27
"Toni Duggan","England",53,2019-06-27
"Demi Stokes","England",90,2019-06-27
"Ellen White","England",90,2019-06-27
"Carly Telford","England",0,2019-06-27
"Mary Earps","England",0,2019-06-27
"Alex Greenwood","England",0,2019-06-27
"Jodie Taylor","England",0,2019-06-27
"Leah Williamson","England",0,2019-06-27
"Abbie McManus","England",0,2019-06-27
"Jade Moore","England",0,2019-06-27
"Rachel Daly","England",3,2019-06-27
"Georgia Stanway","England",17,2019-06-27
"Karen Carney","England",0,2019-06-27
"Beth Mead","England",37,2019-06-27
"Lucy Staniforth","England",0,2019-06-27
"Sarah Bouhaddi","France",90,2019-06-28
"Wendie Renard","France",90,2019-06-28
"Marion Torrent","France",90,2019-06-28
"Amandine Henry","France",90,2019-06-28
"Eugénie Le Sommer","France",81,2019-06-28
"Amel Majri","France",90,2019-06-28
"Kadidiatou Diani","France",90,2019-06-28
"Valérie Gauvin","France",75,2019-06-28
"Élise Bussaglia","France",90,2019-06-28
"Gaëtane Thiney","France",90,2019-06-28
"Griedge Mbock Bathy","France",90,2019-06-28
"Solène Durand","France",0,2019-06-28
"Pauline Peyraud-Magnin","France",0,2019-06-28
"Ève Périsset","France",0,2019-06-28
"Aïssatou Tounkara","France",0,2019-06-28
"Sakina Karchaoui","France",0,2019-06-28
"Grace Geyoro","France",0,2019-06-28
"Emelyne Laurent","France",0,2019-06-28
"Charlotte Bilbault","France",0,2019-06-28
"Viviane Asseyi","France",9,2019-06-28
"Delphine Cascarino","France",15,2019-06-28
"Julie Debever","France",0,2019-06-28
"Maéva Clemaron","France",0,2019-06-28
"Alyssa Naeher","United States",90,2019-06-28
"Sam Mewis","United States",81,2019-06-28
"Becky Sauerbrunn","United States",90,2019-06-28
"Kelley O'Hara","United States",90,2019-06-28
"Abby Dahlkemper","United States",90,2019-06-28
"Julie Ertz","United States",90,2019-06-28
"Alex Morgan","United States",90,2019-06-28
"Megan Rapinoe","United States",86,2019-06-28
"Rose Lavelle","United States",62,2019-06-28
"Tobin Heath","United States",90,2019-06-28
"Crystal Dunn","United States",90,2019-06-28
"Ashlyn Harris","United States",0,2019-06-28
"Adrianna Franch","United States",0,2019-06-28
"Mallory Swanson","United States",0,2019-06-28
"Morgan Gautrat","United States",0,2019-06-28
"Lindsey Horan","United States",28,2019-06-28
"Carli Lloyd","United States",9,2019-06-28
"Ali Krieger","United States",0,2019-06-28
"Tierna Davidson","United States",0,2019-06-28
"Emily Sonnett","United States",0,2019-06-28
"Allie Long","United States",0,2019-06-28
"Jessica McDonald","United States",0,2019-06-28
"Christen Press","United States",4,2019-06-28
"Laura Giuliani","Italy",90,2019-06-29
"Valentina Bergamaschi","Italy",74,2019-06-29
"Sara Gama","Italy",90,2019-06-29
"Aurora Galli","Italy",90,2019-06-29
"Elena Linari","Italy",90,2019-06-29
"Alia Guagni","Italy",90,2019-06-29
"Barbara Bonansea","Italy",54,2019-06-29
"Elisa Bartoli","Italy",45,2019-06-29
"Valentina Giacinti","Italy",90,2019-06-29
"Valentina Cernoia","Italy",90,2019-06-29
"Manuela Giugliano","Italy",90,2019-06-29
"Chiara Marchitelli","Italy",0,2019-06-29
"Rosalia Pipitone","Italy",0,2019-06-29
"Martina Rosucci","Italy",0,2019-06-29
"Alice Parisi","Italy",0,2019-06-29
"Daniela Sabatino","Italy",36,2019-06-29
"Cristiana Girelli","Italy",0,2019-06-29
"Stefania Tarenzi","Italy",0,2019-06-29
"Annamaria Serturini","Italy",16,2019-06-29
"Laura Fusetti","Italy",0,2019-06-29
"Lisa Boattin","Italy",45,2019-06-29
"Ilaria Mauro","Italy",0,2019-06-29
"Linda Tucceri Cimini","Italy",0,2019-06-29
"Sari van Veenendaal","Netherlands",90,2019-06-29
"Desiree van Lunteren","Netherlands",90,2019-06-29
"Stefanie van der Gragt","Netherlands",86,2019-06-29
"Merel van Dongen","Netherlands",90,2019-06-29
"Shanice van de Sanden","Netherlands",55,2019-06-29
"Sherida Spitse","Netherlands",90,2019-06-29
"Vivianne Miedema","Netherlands",86,2019-06-29
"Daniëlle van de Donk","Netherlands",90,2019-06-29
"Lieke Martens","Netherlands",90,2019-06-29
"Jackie Groenen","Netherlands",90,2019-06-29
"Dominique Janssen","Netherlands",90,2019-06-29
"Lize Kop","Netherlands",0,2019-06-29
"Loes Geurts","Netherlands",0,2019-06-29
"Kika van Es","Netherlands",0,2019-06-29
"Anouk Dekker","Netherlands",4,2019-06-29
"Victoria Pelova","Netherlands",0,2019-06-29
"Renate Jansen","Netherlands",0,2019-06-29
"Inessa Kaagman","Netherlands",0,2019-06-29
"Ellen Jansen","Netherlands",0,2019-06-29
"Danique Kerkdijk","Netherlands",0,2019-06-29
"Jill Roord","Netherlands",4,2019-06-29
"Lineth Beerensteyn","Netherlands",35,2019-06-29
"Liza van der Most","Netherlands",0,2019-06-29
"Almuth Schult","Germany",90,2019-06-29
"Carolin Simon","Germany",42,2019-06-29
"Marina Hegering","Germany",90,2019-06-29
"Lea Schüller","Germany",69,2019-06-29
"Svenja Huth","Germany",90,2019-06-29
"Alexandra Popp","Germany",90,2019-06-29
"Sara Däbritz","Germany",90,2019-06-29
"Giulia Gwinn","Germany",90,2019-06-29
"Linda Dallmann","Germany",45,2019-06-29
"Lina Magull","Germany",90,2019-06-29
"Sara Doorsoun","Germany",90,2019-06-29
"Laura Benkarth","Germany",0,2019-06-29
"Merle Frohms","Germany",0,2019-06-29
"Kathrin Hendrich","Germany",0,2019-06-29
"Leonie Maier","Germany",48,2019-06-29
"Lena Oberdorf","Germany",21,2019-06-29
"Lena Goeßling","Germany",0,2019-06-29
"Dzsenifer Marozsán","Germany",45,2019-06-29
"Johanna Elsig","Germany",0,2019-06-29
"Verena Faißt","Germany",0,2019-06-29
"Melanie Leupolz","Germany",0,2019-06-29
"Klara Bühl","Germany",0,2019-06-29
"Turid Knaak","Germany",0,2019-06-29
"Hedvig Lindahl","Sweden",90,2019-06-29
"Linda Sembrant","Sweden",90,2019-06-29
"Hanna Glas","Sweden",90,2019-06-29
"Nilla Fischer","Sweden",65,2019-06-29
"Magdalena Eriksson","Sweden",90,2019-06-29
"Kosovare Asllani","Sweden",90,2019-06-29
"Sofia Jakobsson","Sweden",90,2019-06-29
"Stina Blackstenius","Sweden",90,2019-06-29
"Caroline Seger","Sweden",90,2019-06-29
"Fridolina Rolfö","Sweden",89,2019-06-29
"Elin Rubensson","Sweden",85,2019-06-29
"Jennifer Falk","Sweden",0,2019-06-29
"Zećira Mušović","Sweden",0,2019-06-29
"Jonna Andersson","Sweden",0,2019-06-29
"Madelen Janogy","Sweden",0,2019-06-29
"Lina Hurtig","Sweden",1,2019-06-29
"Amanda Ilestedt","Sweden",25,2019-06-29
"Julia Roddar","Sweden",0,2019-06-29
"Nathalie Björn","Sweden",5,2019-06-29
"Julia Zigiotti Olme","Sweden",0,2019-06-29
"Anna Anvegard","Sweden",0,2019-06-29
"Mimmi Larsson","Sweden",0,2019-06-29
"Olivia Schough","Sweden",0,2019-06-29
"Carly Telford","England",90,2019-07-02
"Lucy Bronze","England",90,2019-07-02
"Keira Walsh","England",70,2019-07-02
"Steph Houghton","England",90,2019-07-02
"Millie Bright","England",85,2019-07-02
"Nikita Parris","England",90,2019-07-02
"Jill Scott","England",90,2019-07-02
"Demi Stokes","England",90,2019-07-02
"Rachel Daly","England",88,2019-07-02
"Ellen White","England",90,2019-07-02
"Beth Mead","England",57,2019-07-02
"Karen Bardsley","England",0,2019-07-02
"Mary Earps","England",0,2019-07-02
"Alex Greenwood","England",0,2019-07-02
"Jodie Taylor","England",0,2019-07-02
"Fran Kirby","England",33,2019-07-02
"Toni Duggan","England",0,2019-07-02
"Leah Williamson","England",0,2019-07-02
"Abbie McManus","England",0,2019-07-02
"Jade Moore","England",20,2019-07-02
"Georgia Stanway","England",2,2019-07-02
"Karen Carney","England",0,2019-07-02
"Lucy Staniforth","England",0,2019-07-02
"Alyssa Naeher","United States",90,2019-07-02
"Becky Sauerbrunn","United States",90,2019-07-02
"Kelley O'Hara","United States",86,2019-07-02
"Abby Dahlkemper","United States",90,2019-07-02
"Julie Ertz","United States",90,2019-07-02
"Lindsey Horan","United States",90,2019-07-02
"Alex Morgan","United States",90,2019-07-02
"Rose Lavelle","United States",64,2019-07-02
"Tobin Heath","United States",79,2019-07-02
"Crystal Dunn","United States",90,2019-07-02
"Christen Press","United States",90,2019-07-02
"Ashlyn Harris","United States",0,2019-07-02
"Adrianna Franch","United States",0,2019-07-02
"Mallory Swanson","United States",0,2019-07-02
"Sam Mewis","United States",26,2019-07-02
"Morgan Gautrat","United States",0,2019-07-02
"Carli Lloyd","United States",11,2019-07-02
"Ali Krieger","United States",4,2019-07-02
"Tierna Davidson","United States",0,2019-07-02
"Emily Sonnett","United States",0,2019-07-02
"Megan Rapinoe","United States",0,2019-07-02
"Allie Long","United States",0,2019-07-02
"Jessica McDonald","United States",0,2019-07-02
"Sari van Veenendaal","Netherlands",120,2019-07-03
"Desiree van Lunteren","Netherlands",120,2019-07-03
"Stefanie van der Gragt","Netherlands",120,2019-07-03
"Merel van Dongen","Netherlands",120,2019-07-03
"Sherida Spitse","Netherlands",120,2019-07-03
"Vivianne Miedema","Netherlands",120,2019-07-03
"Daniëlle van de Donk","Netherlands",120,2019-07-03
"Lieke Martens","Netherlands",45,2019-07-03
"Jackie Groenen","Netherlands",120,2019-07-03
"Dominique Janssen","Netherlands",120,2019-07-03
"Lineth Beerensteyn","Netherlands",70,2019-07-03
"Lize Kop","Netherlands",0,2019-07-03
"Loes Geurts","Netherlands",0,2019-07-03
"Kika van Es","Netherlands",0,2019-07-03
"Anouk Dekker","Netherlands",0,2019-07-03
"Shanice van de Sanden","Netherlands",50,2019-07-03
"Victoria Pelova","Netherlands",0,2019-07-03
"Renate Jansen","Netherlands",0,2019-07-03
"Inessa Kaagman","Netherlands",0,2019-07-03
"Ellen Jansen","Netherlands",0,2019-07-03
"Danique Kerkdijk","Netherlands",0,2019-07-03
"Jill Roord","Netherlands",75,2019-07-03
"Liza van der Most","Netherlands",0,2019-07-03
"Hedvig Lindahl","Sweden",120,2019-07-03
"Linda Sembrant","Sweden",120,2019-07-03
"Hanna Glas","Sweden",120,2019-07-03
"Nilla Fischer","Sweden",120,2019-07-03
"Magdalena Eriksson","Sweden",110,2019-07-03
"Lina Hurtig","Sweden",78,2019-07-03
"Kosovare Asllani","Sweden",120,2019-07-03
"Sofia Jakobsson","Sweden",120,2019-07-03
"Stina Blackstenius","Sweden",110,2019-07-03
"Caroline Seger","Sweden",120,2019-07-03
"Elin Rubensson","Sweden",78,2019-07-03
"Jennifer Falk","Sweden",0,2019-07-03
"Zećira Mušović","Sweden",0,2019-07-03
"Jonna Andersson","Sweden",10,2019-07-03
"Madelen Janogy","Sweden",42,2019-07-03
"Amanda Ilestedt","Sweden",0,2019-07-03
"Julia Roddar","Sweden",0,2019-07-03
"Julia Zigiotti Olme","Sweden",42,2019-07-03
"Anna Anvegard","Sweden",0,2019-07-03
"Mimmi Larsson","Sweden",10,2019-07-03
"Olivia Schough","Sweden",0,2019-07-03
"Carly Telford","England",90,2019-07-06
"Lucy Bronze","England",90,2019-07-06
"Alex Greenwood","England",90,2019-07-06
"Steph Houghton","England",90,2019-07-06
"Nikita Parris","England",73,2019-07-06
"Jill Scott","England",90,2019-07-06
"Fran Kirby","England",90,2019-07-06
"Abbie McManus","England",82,2019-07-06
"Jade Moore","England",90,2019-07-06
"Ellen White","England",90,2019-07-06
"Beth Mead","England",49,2019-07-06
"Karen Bardsley","England",0,2019-07-06
"Mary Earps","England",0,2019-07-06
"Keira Walsh","England",0,2019-07-06
"Jodie Taylor","England",41,2019-07-06
"Toni Duggan","England",0,2019-07-06
"Demi Stokes","England",0,2019-07-06
"Leah Williamson","England",0,2019-07-06
"Rachel Daly","England",8,2019-07-06
"Georgia Stanway","England",0,2019-07-06
"Karen Carney","England",17,2019-07-06
"Lucy Staniforth","England",0,2019-07-06
"Hedvig Lindahl","Sweden",90,2019-07-06
"Linda Sembrant","Sweden",90,2019-07-06
"Hanna Glas","Sweden",90,2019-07-06
"Nilla Fischer","Sweden",90,2019-07-06
"Magdalena Eriksson","Sweden",90,2019-07-06
"Kosovare Asllani","Sweden",45,2019-07-06
"Sofia Jakobsson","Sweden",90,2019-07-06
"Stina Blackstenius","Sweden",90,2019-07-06
"Nathalie Björn","Sweden",71,2019-07-06
"Caroline Seger","Sweden",90,2019-07-06
"Fridolina Rolfö","Sweden",26,2019-07-06
"Jennifer Falk","Sweden",0,2019-07-06
"Zećira Mušović","Sweden",0,2019-07-06
"Jonna Andersson","Sweden",0,2019-07-06
"Madelen Janogy","Sweden",0,2019-07-06
"Lina Hurtig","Sweden",64,2019-07-06
"Amanda Ilestedt","Sweden",19,2019-07-06
"Julia Roddar","Sweden",0,2019-07-06
"Julia Zigiotti Olme","Sweden",45,2019-07-06
"Anna Anvegard","Sweden",0,2019-07-06
"Mimmi Larsson","Sweden",0,2019-07-06
"Olivia Schough","Sweden",0,2019-07-06
"Elin Rubensson","Sweden",0,2019-07-06
"Alyssa Naeher","United States",90,2019-07-07
"Sam Mewis","United States",90,2019-07-07
"Becky Sauerbrunn","United States",90,2019-07-07
"Kelley O'Hara","United States",45,2019-07-07
"Abby Dahlkemper","United States",90,2019-07-07
"Julie Ertz","United States",90,2019-07-07
"Alex Morgan","United States",90,2019-07-07
"Megan Rapinoe","United States",78,2019-07-07
"Rose Lavelle","United States",90,2019-07-07
"Tobin Heath","United States",86,2019-07-07
"Crystal Dunn","United States",90,2019-07-07
"Ashlyn Harris","United States",0,2019-07-07
"Adrianna Franch","United States",0,2019-07-07
"Mallory Swanson","United States",0,2019-07-07
"Morgan Gautrat","United States",0,2019-07-07
"Lindsey Horan","United States",0,2019-07-07
"Carli Lloyd","United States",4,2019-07-07
"Ali Krieger","United States",45,2019-07-07
"Tierna Davidson","United States",0,2019-07-07
"Emily Sonnett","United States",0,2019-07-07
"Allie Long","United States",0,2019-07-07
"Jessica McDonald","United States",0,2019-07-07
"Christen Press","United States",12,2019-07-07
"Sari van Veenendaal","Netherlands",90,2019-07-07
"Desiree van Lunteren","Netherlands",90,2019-07-07
"Stefanie van der Gragt","Netherlands",90,2019-07-07
"Anouk Dekker","Netherlands",72,2019-07-07
"Sherida Spitse","Netherlands",90,2019-07-07
"Vivianne Miedema","Netherlands",90,2019-07-07
"Daniëlle van de Donk","Netherlands",90,2019-07-07
"Lieke Martens","Netherlands",69,2019-07-07
"Jackie Groenen","Netherlands",90,2019-07-07
"Dominique Janssen","Netherlands",90,2019-07-07
"Lineth Beerensteyn","Netherlands",90,2019-07-07
"Lize Kop","Netherlands",0,2019-07-07
"Loes Geurts","Netherlands",0,2019-07-07
"Merel van Dongen","Netherlands",0,2019-07-07
"Kika van Es","Netherlands",0,2019-07-07
"Shanice van de Sanden","Netherlands",18,2019-07-07
"Victoria Pelova","Netherlands",0,2019-07-07
"Renate Jansen","Netherlands",0,2019-07-07
"Inessa Kaagman","Netherlands",0,2019-07-07
