"Player_Name","Team","Min","Matchday"
"Katie Chapman","England",80,2015-07-04
"Jo Potter","England",120,2015-07-04
"Ellen White","England",61,2015-07-04
"Siobhan Chamberlain","England",0,2015-07-04
"Carly Telford","England",0,2015-07-04
"Alex Scott","England",0,2015-07-04
"Claire Rafferty","England",0,2015-07-04
"Jordan Nobbs","England",0,2015-07-04
"Eniola Aluko","England",59,2015-07-04
"Jade Moore","England",0,2015-07-04
"Casey Stoney","England",8,2015-07-04
"Toni Duggan","England",0,2015-07-04
"Jodie Taylor","England",0,2015-07-04
"Lianne Sanderson","England",40,2015-07-04
"Fran Kirby","England",0,2015-07-04
"Hope Solo","United States",90,2015-07-05
"Becky Sauerbrunn","United States",90,2015-07-05
"Carli Lloyd","United States",90,2015-07-05
"Ali Krieger","United States",90,2015-07-05
"Lauren Holiday","United States",90,2015-07-05
"Alex Morgan","United States",86,2015-07-05
"Morgan Gautrat","United States",90,2015-07-05
"Megan Rapinoe","United States",61,2015-07-05
"Tobin Heath","United States",79,2015-07-05
"Julie Ertz","United States",90,2015-07-05
"Meghan Klingenberg","United States",90,2015-07-05
"Ashlyn Harris","United States",0,2015-07-05
"Alyssa Naeher","United States",0,2015-07-05
"Sydney Leroux","United States",0,2015-07-05
"Christie Pearce","United States",4,2015-07-05
"Kelley O'Hara","United States",29,2015-07-05
"Whitney Engen","United States",0,2015-07-05
"Shannon Boxx","United States",0,2015-07-05
"Amy Rodriguez","United States",0,2015-07-05
"Heather O'Reilly","United States",0,2015-07-05
"Lori Chalupny","United States",0,2015-07-05
"Abby Wambach","United States",11,2015-07-05
"Christen Press","United States",0,2015-07-05
"Ayumi Kaihori","Japan",90,2015-07-05
"Azusa Iwashimizu","Japan",33,2015-07-05
"Saki Kumagai","Japan",90,2015-07-05
"Aya Sameshima","Japan",90,2015-07-05
"Mizuho Sakaguchi","Japan",90,2015-07-05
"Aya Miyama","Japan",90,2015-07-05
"Nahomi Kawasumi","Japan",39,2015-07-05
"Shinobu Ohno","Japan",60,2015-07-05
"Rumi Utsugi","Japan",90,2015-07-05
"Yūki Nagasato","Japan",90,2015-07-05
"Saori Ariyoshi","Japan",90,2015-07-05
"Miho Fukumoto","Japan",0,2015-07-05
"Erina Yamane","Japan",0,2015-07-05
"Yukari Kinga","Japan",0,2015-07-05
"Homare Sawa","Japan",57,2015-07-05
"Megumi Kamionobe","Japan",0,2015-07-05
"Asuna Tanaka","Japan",0,2015-07-05
"Yuika Sugasawa","Japan",51,2015-07-05
"Mana Iwabuchi","Japan",30,2015-07-05
"Yuri Kawamura","Japan",0,2015-07-05
"Asano Nagasato","Japan",0,2015-07-05
"Kana Kitahara","Japan",0,2015-07-05
